Issue Type,Issue key,Issue id,Parent id,Assignee,Status,Custom field (Planned Prod Deployment),Resolution,Updated,Due Date,Custom field (CMS Product Name),Custom field (Vulnerability Title),Custom field (Asset Names),Custom field (Service Port),Summary,Custom field (Vulnerability Proof),Custom field (Proof),Custom field (Package Details Dynamic),Custom field (Misconfiguration Description),Custom field (Misconfiguration Solution)
Vulnerability item,NXP-763966,5072449,8319865.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:56 PM,14/Feb/2026 12:00 AM,b742f2dc.internal,Apache Log4j Obsolete Version,66e30d6c.internal,0,apache-log4j-obsolete-version,"Vulnerable software installed: Apache Log4j 1.2.15 (/stxbase/stxapp/MicroStrategy/install/jar/log4j-1.2.15.jar)

Vulnerable software installed: Apache Log4j 1.2.15 (/stxbase_new/stxapp/MicroStrategy/install/jar/log4j-1.2.15.jar)",,,,
Vulnerability item,NXP-8109056,5523907,335983.0,,Open,,,07/May/2026 10:56 PM,07/Jul/2026 12:00 AM,cdd2fb74.internal,Adobe Acrobat: CVE-2010-10177: Security updates available for Adobe Acrobat and Reader (APSB26-43),59daded0.internal,0,adobe-acrobat-CVE-2010-80586,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Adobe Acrobat (64-bit) 25.001.21288 (C:\Program Files\Adobe\Acrobat DC\Acrobat\d79536b1.internal)",,,,
Vulnerability item,NXP-3095816,4614440,444293.0,,Open,,,07/May/2026 10:56 PM,16/Jun/2026 12:00 AM,c0cd21c9.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,0a5f00bf.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Azul Systems JRE 11.66.15 (C:\Program Files\Zulu\zulu-11\\bin\0b8e4e54.internal)",,,,
Vulnerability item,NXP-627765,1350686,444293.0,,Open,,,07/May/2026 10:56 PM,23/Jun/2026 12:00 AM,c0cd21c9.internal,Microsoft Edge (Chromium-based): CVE-2010-86189: Use after free in Dawn,0a5f00bf.internal,0,microsoft-edge-CVE-2010-71656,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Microsoft Edge 146.0.3856.84 (C:\Program Files (x86)\Microsoft\Edge\Application\504f34da.internal)",,,,
Vulnerability item,NXP-4219630,3809626,3452923.0,,Open,,,07/May/2026 10:56 PM,09/Jun/2026 12:00 AM,979da125.internal,Google Chrome Vulnerability: CVE-2010-80535,dabeb57f.internal,0,google-chrome-CVE-2010-50083,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Google Chrome 145.0.7632.160 (C:\Program Files\Google\Chrome\Application\b9e1cbd0.internal from HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Google Chrome)",,,,
Vulnerability item,NXP-7178740,7186531,3452923.0,,Open,,,07/May/2026 10:56 PM,09/Jun/2026 12:00 AM,979da125.internal,Google Chrome Vulnerability: CVE-2010-50266 Inappropriate implementation in V8,dabeb57f.internal,0,google-chrome-CVE-2010-94401,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Google Chrome 145.0.7632.160 (C:\Program Files\Google\Chrome\Application\b9e1cbd0.internal from HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Google Chrome)",,,,
Vulnerability item,NXP-6826822,6643280,3452923.0,,Open,,,07/May/2026 10:56 PM,23/Jun/2026 12:00 AM,979da125.internal,Google Chrome Vulnerability: CVE-2010-86189 Use after free in Dawn,dabeb57f.internal,0,google-chrome-CVE-2010-71656,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Google Chrome 145.0.7632.160 (C:\Program Files\Google\Chrome\Application\b9e1cbd0.internal from HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Google Chrome)",,,,
Vulnerability item,NXP-754690,927269,311031.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,4d296d78.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,6dce434d.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-4869162,5943871,4437236.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,d513ce6d.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,d1d12476.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-4310768,416612,4360392.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,9ed6a566.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,949332d4.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-2090516,3992235,677902.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,14d3b8cf.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,d787569e.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-8680160,5996103,1268333.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,309a8728.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,1ebcdf5f.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-1604337,7054154,4031197.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,9a9bd762.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,dcc97f41.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-3585022,7460904,8960521.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,b8c4a62a.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,26bfca0a.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-180319,3143373,358954.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,88ae6e03.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,a7e17de1.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-5399842,2465243,2862478.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,1c842fd8.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,339df065.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-3404205,1834889,2902907.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,33001d2c.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,51f993ca.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-6840611,1585948,7553061.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,7ccdcd25.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,2df8bb81.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-5818372,211018,4103870.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,b2fe4cb6.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,acaa6a17.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-478900,6950521,1766507.0,usr8c027,Open,,,07/May/2026 10:58 PM,16/Jun/2026 12:00 AM,30a85d6e.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,60a03827.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-3877236,5535603,8703275.0,usr8c027,Open,,,07/May/2026 11:03 PM,16/Jun/2026 12:00 AM,37fa2fa5.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,37fa2fa5.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-2252537,2146723,4263350.0,usr8c027,Open,,,07/May/2026 11:03 PM,16/Jun/2026 12:00 AM,0e7fcc4a.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,bf6a4f88.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-2886636,8607078,4839863.0,usr8c027,Open,,,07/May/2026 11:03 PM,16/Jun/2026 12:00 AM,a7e0da9f.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,5a02cd78.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-325211,8426257,3619920.0,usr8c027,Open,,,07/May/2026 11:03 PM,16/Jun/2026 12:00 AM,ceca5996.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,d8f23eed.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-1181136,3520044,2618573.0,usr8c027,Open,,,07/May/2026 11:03 PM,16/Jun/2026 12:00 AM,5c9c1b35.internal,Azul Zulu: CVE-2009-59816: WebKit Active Code Execution Vulnerability,4cee6c5b.internal,0,azul-zulu-CVE-2009-70199,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.422 (/stxbase/stxapp/java/zulu8.80.0.18-sa-jdk8.0.422-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 17.52.18 (/stxbase/stxapp/java/zulu17.52.18-sa-jdk17.0.12-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.74.16 (/stxbase/stxapp/java/zulu11.74.16-sa-jdk11.0.24-linux_x64/lib/54c8aa44.internal)",,,,
